59566300171,0.052,116.413494,39.856857,116.41349,39.857328
59566300172,0.042,116.387306,39.856883,116.387302,39.857264
59566300173,0.239,116.383621,39.85687,116.386417,39.85688
59566300174,0.043,116.386417,39.85688,116.386421,39.857267
59566300175,0.156,116.461227,39.895709,116.461201,39.894305
59566300176,0.013,116.461029,39.887787,116.461025,39.887672
59566300177,0.205,116.461025,39.887672,116.461002,39.885826
59566300178,0.213,116.448879,39.859596,116.446468,39.859128
59566300179,0.037,116.436867,39.858701,116.437294,39.858729
59566300181,0.102,116.425133,39.871173,116.426327,39.871109
59566300182,0.038,116.461063,39.88972,116.46106,39.889381
59566300183,0.046,116.419525,39.857374,116.420059,39.857414
59566300184,0.054,116.413494,39.856857,116.414127,39.856857
59566300185,0.062,116.414177,39.857333,116.414906,39.857325
59566300188,0.166,116.416019,39.908094,116.417954,39.908147
59566300189,0.016,116.417954,39.908147,116.41814,39.908152
59566300190,0.264,116.41814,39.908152,116.421227,39.908218
59566300191,0.013,116.41814,39.908152,116.418129,39.908272
59566300193,0.016,116.411423,39.908109,116.41148,39.907972
59566300194,0.504,116.421116,39.875219,116.421349,39.870679
59566300195,0.481,116.421288,39.875013,116.421475,39.870687
59566300196,0.097,116.412788,39.915517,116.413921,39.915522
59566300198,0.144,116.402988,39.915164,116.402935,39.916456
59566300199,0.055,116.403011,39.914665,116.402988,39.915164
59566300200,0.461,116.391396,39.914808,116.391727,39.91066
59566300201,0.208,116.403095,39.912791,116.403011,39.914665
59566300202,0.08,116.403133,39.912074,116.403095,39.912791
59566300203,0.046,116.403156,39.911657,116.403133,39.912074
59566300204,0.085,116.403187,39.910894,116.403156,39.911657
59566300205,0.027,116.40321,39.910655,116.403187,39.910894
59566300206,0.014,116.406784,39.909645,116.406788,39.90977
59566300207,0.106,116.406754,39.908694,116.406784,39.909645
59566300208,0.021,116.391926,39.908221,116.391911,39.908409
59566300209,0.119,116.406681,39.904943,116.406609,39.906011
59566300210,0.053,116.406708,39.90447,116.406681,39.904943
59566300218,0.086,116.438992,39.897779,116.438614,39.898491
59566300219,0.068,116.439171,39.897189,116.438992,39.897779
59566300220,0.068,116.439442,39.894981,116.439365,39.895587
59566300221,0.066,116.439289,39.894437,116.439442,39.894981
59566300222,0.025,116.439098,39.894264,116.439289,39.894437
59566300223,0.112,116.440025,39.891457,116.439781,39.892443
59566300224,0.048,116.440075,39.891027,116.440025,39.891457
59566300225,0.044,116.440105,39.890635,116.440075,39.891027
59566300226,0.074,116.440147,39.889969,116.440105,39.890635
59566300227,0.075,116.440189,39.88929,116.440147,39.889969
59566300228,0.119,116.440243,39.888219,116.440189,39.88929
59566300229,0.027,116.44025,39.887978,116.440243,39.888219
59566300230,0.03,116.397476,39.886434,116.397827,39.886452
59566300231,0.064,116.396732,39.886383,116.397476,39.886434
59566300232,0.059,116.394405,39.88634,116.395092,39.886332
59566300233,0.169,116.387989,39.88621,116.389969,39.886264
59566300234,0.117,116.386623,39.886192,116.387989,39.88621
59566300236,0.027,116.395092,39.886332,116.395409,39.88633
59566300237,0.113,116.395409,39.88633,116.396732,39.886383
59566300238,0.079,116.397121,39.883629,116.396195,39.883616
59566300239,0.073,116.396195,39.883616,116.395344,39.883591
59566300240,0.183,116.395344,39.883591,116.393208,39.883497
59566300241,0.139,116.391586,39.883456,116.393208,39.883497
59566300242,0.127,116.390106,39.883423,116.391586,39.883456
59566300243,0.116,116.388748,39.883395,116.390106,39.883423
59566300244,0.116,116.387398,39.883375,116.388748,39.883395
59566300245,0.196,116.413601,39.868685,116.413502,39.87045
59566300246,0.148,116.438911,39.865929,116.439056,39.867256
59566300247,0.094,116.413933,39.862012,116.413971,39.861165
59566300249,0.069,116.475632,39.857318,116.476128,39.856824
59566300250,0.094,116.478672,39.854317,116.479366,39.853656
59566300251,0.057,116.483154,39.849838,116.483559,39.849434
59566300252,0.144,116.386456,39.843992,116.386501,39.845289
59566300253,0.107,116.386494,39.843025,116.386456,39.843992
59566300254,0.011,116.490768,39.842354,116.490852,39.842275
59566300256,0.359,116.438728,39.859192,116.438595,39.862424
59566300257,0.358,116.438461,39.862419,116.43858,39.859197
59566300258,0.058,116.439037,39.870865,116.43903,39.870344
59566300259,0.029,116.43903,39.870344,116.43927,39.870181
